area,op,family,current_status,bucket,owner,next_action,source
backend_kernel,rng_gibbs_sample,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_hmc_sample,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_langevin_sample,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_mala_sample,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_multinomial,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_permutation,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_poisson,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_randint,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rng_truncated_normal,rng,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,mrope_2d,rotary_embedding,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rope,rotary_embedding,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,segment_reduce,segment_reduce,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,named_sharding,sharding,planned,multi_gpu_deferred,distributed_validation,Backend kernel proof needs distributed or collective execution ownership.,primitive_coverage.contract_status.backend_kernel
backend_kernel,partition_spec,sharding,planned,multi_gpu_deferred,distributed_validation,Backend kernel proof needs distributed or collective execution ownership.,primitive_coverage.contract_status.backend_kernel
backend_kernel,shard_map,sharding,planned,multi_gpu_deferred,distributed_validation,Backend kernel proof needs distributed or collective execution ownership.,primitive_coverage.contract_status.backend_kernel
backend_kernel,argsort,sort,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,sort,sort,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,top_k,sort,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,bsmm,sparse,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,sddmm,sparse,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,spmm_coo,sparse,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,spmm_csr,sparse,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,dct,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,fft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,ifft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,irfft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,istft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,rfft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,spectral_conv,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,spectral_filter,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,stft,spectral,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,conformal_energy_on_sphere,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,log_softmax,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,logsumexp,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,online_softmax,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,reduce,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,sigmoid_safe,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,softmax,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,softmax_safe,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,sum,stable_reduction,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,selective_ssm,state_space,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,cache_commit,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,cache_rollback,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,kv_cache_append,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,kv_cache_prune,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,kv_cache_read,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,online_softmax_state,state_update,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,check_cauchy_riemann,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,conformal_jacobian,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,conv2d,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,conv3d,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,dbar,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,depthwise_conv1d,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,dz,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,laplacian_2d,stencil,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,cat,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,chunk,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,flip,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,pad,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,permute,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,repeat,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,roll,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,select,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,slice,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,split,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,stack,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,tile,tensor_algebra,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,center_crop,vision,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,image_normalize,vision,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,image_resize,vision,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
backend_kernel,interpolate,vision,partial,backend_pathway_owned,backend_codegen,Promote by backend/pathway evidence; keep registry axis conservative until target proof is complete.,primitive_coverage.contract_status.backend_kernel
benchmark_evidence,batched_gemm,loop_nest,none,benchmark_required,benchmarks,Add smoke benchmark evidence for the fused/native single-GPU lane.,support_table.csv
sharding_rule,cross_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,deepseek_sparse_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,gated_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,gated_deltanet,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,hybrid_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,kimi_delta_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,lightning_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,lookahead_sparse_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,memory_index_score,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,modified_delta_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,msa_index_scores,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,msa_sparse_attention,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,perceiver_resampler,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,varlen_sdpa,attention,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_bivector_langevin_sample,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_bivector_langevin_step,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_energy_quadratic,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_refinement,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_sphere_langevin_sample,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ebm_sphere_langevin_step,ebm,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,cholesky,linalg_decomposition,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,lu,linalg_decomposition,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,qr,linalg_decomposition,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,svd,linalg_decomposition,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,cholesky_solve,linalg_solver,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,tri_solve,linalg_solver,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,factorized_matmul,loop_nest,partial,local_layout_transform,compiler_middle_end,Prove local layout/shard metadata preservation on one device.,primitive_coverage.contract_status.sharding_rule
sharding_rule,moe,moe,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,moe_combine,moe_transport,partial,multi_gpu_deferred,distributed_validation,Requires collective or multi-rank semantics; defer to distributed validation.,primitive_coverage.contract_status.sharding_rule
sharding_rule,moe_dispatch,moe_transport,partial,multi_gpu_deferred,distributed_validation,Requires collective or multi-rank semantics; defer to distributed validation.,primitive_coverage.contract_status.sharding_rule
sharding_rule,spmm_coo,sparse,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,dct,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,fft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,ifft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,irfft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,istft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,rfft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,spectral_conv,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,spectral_filter,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,stft,spectral,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,selective_ssm,state_space,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,cache_commit,state_update,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
sharding_rule,cache_rollback,state_update,partial,needs_mesh_or_domain_proof,primitive_registry,Keep partial until the domain-specific mock-mesh or one-device shard proof lands.,primitive_coverage.contract_status.sharding_rule
target_ir,all_gather,collective,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
target_ir,all_reduce,collective,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
target_ir,all_to_all,collective,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
target_ir,reduce_scatter,collective,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
target_ir,moe_combine,moe_transport,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
target_ir,moe_dispatch,moe_transport,reference,multi_gpu_deferred,distributed_validation,Keep reference lane until a real collective/distributed proof exists.,support_table.csv
tile_ir,all_gather,collective,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
tile_ir,all_reduce,collective,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
tile_ir,all_to_all,collective,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
tile_ir,reduce_scatter,collective,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
tile_ir,moe_combine,moe_transport,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
tile_ir,moe_dispatch,moe_transport,partial,multi_gpu_deferred,distributed_validation,Move out of the single-GPU denominator; prove with distributed launch or mock-mesh oracle.,support_table.csv
